,value,cash,date,position,strategy_name
2021-11-15,10000000.0,10000000.0,2021-11-15,{},true_empty_strategy
2021-11-16,10000000.0,10000000.0,2021-11-16,{},true_empty_strategy
2021-11-17,10000000.0,10000000.0,2021-11-17,{},true_empty_strategy
2021-11-18,10000000.0,10000000.0,2021-11-18,{},true_empty_strategy
2021-11-19,10000000.0,10000000.0,2021-11-19,{},true_empty_strategy
2021-11-22,10000000.0,10000000.0,2021-11-22,{},true_empty_strategy
2021-11-23,10000000.0,10000000.0,2021-11-23,{},true_empty_strategy
2021-11-24,10000000.0,10000000.0,2021-11-24,{},true_empty_strategy
2021-11-26,10000000.0,10000000.0,2021-11-26,{},true_empty_strategy
2021-11-29,10000000.0,10000000.0,2021-11-29,{},true_empty_strategy
2021-11-30,10000000.0,10000000.0,2021-11-30,{},true_empty_strategy
2021-12-01,10000000.0,10000000.0,2021-12-01,{},true_empty_strategy
2021-12-02,10000000.0,10000000.0,2021-12-02,{},true_empty_strategy
2021-12-03,10000000.0,10000000.0,2021-12-03,{},true_empty_strategy
2021-12-06,10000000.0,10000000.0,2021-12-06,{},true_empty_strategy
2021-12-07,10000000.0,10000000.0,2021-12-07,{},true_empty_strategy
2021-12-08,10000000.0,10000000.0,2021-12-08,{},true_empty_strategy
2021-12-09,10000000.0,10000000.0,2021-12-09,{},true_empty_strategy
2021-12-10,10000000.0,10000000.0,2021-12-10,{},true_empty_strategy
2021-12-13,10000000.0,10000000.0,2021-12-13,{},true_empty_strategy
2021-12-14,10000000.0,10000000.0,2021-12-14,{},true_empty_strategy
2021-12-15,10000000.0,10000000.0,2021-12-15,{},true_empty_strategy
2021-12-16,10000000.0,10000000.0,2021-12-16,{},true_empty_strategy
2021-12-17,10000000.0,10000000.0,2021-12-17,{},true_empty_strategy
2021-12-20,10000000.0,10000000.0,2021-12-20,{},true_empty_strategy
2021-12-21,10000000.0,10000000.0,2021-12-21,{},true_empty_strategy
2021-12-22,10000000.0,10000000.0,2021-12-22,{},true_empty_strategy
2021-12-23,10000000.0,10000000.0,2021-12-23,{},true_empty_strategy
2021-12-27,10000000.0,10000000.0,2021-12-27,{},true_empty_strategy
2021-12-28,10000000.0,10000000.0,2021-12-28,{},true_empty_strategy
2021-12-29,10000000.0,10000000.0,2021-12-29,{},true_empty_strategy
2021-12-30,10000000.0,10000000.0,2021-12-30,{},true_empty_strategy
2021-12-31,10000000.0,10000000.0,2021-12-31,{},true_empty_strategy
2022-01-03,10000000.0,10000000.0,2022-01-03,{},true_empty_strategy
2022-01-04,10000000.0,10000000.0,2022-01-04,{},true_empty_strategy
