,value,cash,date,position,strategy_name
2021-12-13,12077420.13185547,1288123.9404492201,2021-12-13,"{""hIXIC"": 700}",bulin_strategy
2021-12-14,11954471.69435547,1288123.9404492201,2021-12-14,"{""hIXIC"": 700}",bulin_strategy
2021-12-15,12184029.99513672,1288123.9404492201,2021-12-15,"{""hIXIC"": 700}",bulin_strategy
2021-12-16,11914424.72169922,1288123.9404492201,2021-12-16,"{""hIXIC"": 700}",bulin_strategy
2021-12-17,11906899.72169922,1288123.9404492201,2021-12-17,"{""hIXIC"": 700}",bulin_strategy
2021-12-20,11774782.24123047,1288123.9404492201,2021-12-20,"{""hIXIC"": 700}",bulin_strategy
2021-12-21,12026886.83107422,1288123.9404492201,2021-12-21,"{""hIXIC"": 700}",bulin_strategy
2021-12-22,12153446.69435547,1288123.9404492201,2021-12-22,"{""hIXIC"": 700}",bulin_strategy
2021-12-23,12245483.02248047,1288123.9404492201,2021-12-23,"{""hIXIC"": 700}",bulin_strategy
2021-12-27,12398005.77638672,1288123.9404492201,2021-12-27,"{""hIXIC"": 700}",bulin_strategy
2021-12-28,12335327.74904297,1288123.9404492201,2021-12-28,"{""hIXIC"": 700}",bulin_strategy
2021-12-29,12324477.74904297,1288123.9404492201,2021-12-29,"{""hIXIC"": 700}",bulin_strategy
2021-12-30,12307215.63966797,1288123.9404492201,2021-12-30,"{""hIXIC"": 700}",bulin_strategy
2021-12-31,12239602.74904297,1288123.9404492201,2021-12-31,"{""hIXIC"": 700}",bulin_strategy
2022-01-03,12371083.80373047,1288123.9404492201,2022-01-03,"{""hIXIC"": 700}",bulin_strategy
2022-01-04,12224027.74904297,1288123.9404492201,2022-01-04,"{""hIXIC"": 700}",bulin_strategy
2022-01-05,11858242.88576172,1288123.9404492201,2022-01-05,"{""hIXIC"": 700}",bulin_strategy
2022-01-06,11844726.18654297,1288123.9404492201,2022-01-06,"{""hIXIC"": 700}",bulin_strategy
2022-01-07,11743254.21388672,1288123.9404492201,2022-01-07,"{""hIXIC"": 700}",bulin_strategy
2022-01-10,11748104.99513672,1288123.9404492201,2022-01-10,"{""hIXIC"": 700}",bulin_strategy
2022-01-11,11895539.07716797,1288123.9404492201,2022-01-11,"{""hIXIC"": 700}",bulin_strategy
2022-01-12,11919996.69435547,1288123.9404492201,2022-01-12,"{""hIXIC"": 700}",bulin_strategy
2022-01-13,11652890.63966797,1288123.9404492201,2022-01-13,"{""hIXIC"": 700}",bulin_strategy
2022-01-14,11713748.94044922,1288123.9404492201,2022-01-14,"{""hIXIC"": 700}",bulin_strategy
2022-01-18,11442954.21388672,1288123.9404492201,2022-01-18,"{""hIXIC"": 700}",bulin_strategy
