date,code,open,high,low,close,volume,amount
20150320,h000016,2642.798,2710.128,2617.065,2680.679,15375499520.0,226538770432.0
20150323,h000016,2700.157,2724.644,2690.48,2720.671,14209193472.0,200735739904.0
20150324,h000016,2719.506,2720.03,2649.621,2683.647,15361757952.0,193855721472.0
20150325,h000016,2674.352,2691.238,2626.659,2649.161,13227040000.0,172197842944.0
20150326,h000016,2637.527,2714.63,2621.451,2687.762,13344292608.0,177662021632.0
20150327,h000016,2693.189,2715.007,2664.864,2689.24,11986937344.0,150762819584.0
20150330,h000016,2716.431,2793.414,2704.798,2784.456,18138365952.0,223343800320.0
20150331,h000016,2826.634,2860.24,2744.927,2754.658,17583371776.0,238894481408.0
20150401,h000016,2758.962,2810.649,2751.372,2799.451,12528132352.0,173744779264.0
20150402,h000016,2821.214,2824.822,2746.302,2781.641,12218473472.0,169118203904.0
20150403,h000016,2771.03,2817.624,2764.347,2817.181,11296925184.0,164348829696.0
20150407,h000016,2854.407,2889.859,2838.885,2889.452,16013944320.0,218683080704.0
20150408,h000016,2907.584,2960.653,2879.974,2952.079,17985383680.0,259888799744.0
20150409,h000016,2973.811,3021.85,2914.695,2931.772,17676448256.0,275401162752.0
20150410,h000016,2925.926,2992.408,2911.463,2986.605,14121595648.0,211274924032.0
20150413,h000016,3040.007,3059.775,3016.965,3041.125,16933958400.0,228801060864.0
20150414,h000016,3057.407,3074.671,3013.312,3052.407,16230036224.0,232248754176.0
20150415,h000016,3054.017,3119.484,3039.255,3053.304,17902593024.0,229330046976.0
20150416,h000016,3045.851,3183.583,3033.248,3183.302,17196755456.0,237185818624.0
20150417,h000016,3251.977,3271.567,3216.206,3235.332,20765993472.0,285355302912.0
20150420,h000016,3267.851,3296.18,3146.84,3164.461,26597612544.0,396545654784.0
20150421,h000016,3163.288,3214.893,3135.218,3214.364,18442769152.0,269227089920.0
20150422,h000016,3219.696,3300.836,3204.437,3299.221,20173807104.0,330229055488.0
20150423,h000016,3311.071,3313.81,3245.762,3273.398,17713793024.0,293820854272.0
20150424,h000016,3226.384,3250.23,3161.972,3223.958,18513593600.0,297582759936.0
20150427,h000016,3257.969,3313.251,3257.969,3308.454,20026697472.0,308262694912.0
20150428,h000016,3309.529,3370.025,3255.769,3282.33,26604285952.0,373574205440.0
20150429,h000016,3268.518,3304.707,3243.539,3283.282,14666628608.0,228829618176.0
20150430,h000016,3290.581,3309.419,3249.246,3250.49,14628827904.0,230961426432.0
20150504,h000016,3250.125,3273.149,3204.306,3272.005,13327095296.0,207062515712.0
20150505,h000016,3266.809,3270.961,3132.936,3148.813,17060778240.0,260105797632.0
20150506,h000016,3175.886,3244.596,3110.111,3139.02,14799113728.0,255658442752.0
20150507,h000016,3116.788,3142.137,3093.732,3094.883,10944092928.0,163519856640.0
20150508,h000016,3126.002,3138.661,3045.01,3110.455,10327816448.0,152427978752.0
20150511,h000016,3112.241,3169.867,3075.201,3169.134,13376665856.0,194746888192.0
20150512,h000016,3162.671,3200.184,3136.458,3188.313,13081305344.0,199503826944.0
20150513,h000016,3188.061,3188.961,3122.337,3141.296,11730550528.0,174969589760.0
20150514,h000016,3136.128,3153.748,3107.681,3128.572,10533870592.0,153091928064.0
20150515,h000016,3122.894,3124.605,3044.854,3060.411,10999319552.0,161060872192.0
20150518,h000016,3032.708,3045.586,2997.129,2998.388,8704172544.0,130095423488.0
20150519,h000016,2996.841,3127.001,2996.716,3116.086,11120662784.0,177662169088.0
20150520,h000016,3127.566,3181.54,3105.626,3122.85,12455733248.0,193487499264.0
20150521,h000016,3132.335,3156.488,3110.999,3150.901,9475578368.0,147586633728.0
20150522,h000016,3180.39,3249.516,3170.452,3248.855,15002110464.0,231552872448.0
20150525,h000016,3263.96,3350.518,3263.96,3349.945,15858571008.0,252774281216.0
20150526,h000016,3382.76,3390.287,3320.154,3386.593,14789468416.0,246793748480.0
20150527,h000016,3390.981,3404.756,3327.241,3344.738,14747053824.0,243480842240.0
20150528,h000016,3336.7,3350.219,3120.973,3124.621,17825520640.0,269774196736.0
20150529,h000016,3127.636,3161.58,3036.957,3111.333,13378440448.0,198756331520.0
20150601,h000016,3114.793,3250.605,3082.163,3244.319,14102337280.0,208883535872.0
20150602,h000016,3240.796,3269.216,3201.224,3258.31,13480053248.0,192594403328.0
20150603,h000016,3251.909,3259.706,3193.544,3238.427,12830697728.0,190395609088.0
20150604,h000016,3244.459,3316.501,3113.222,3299.03,18456793856.0,254373138432.0
20150605,h000016,3349.573,3365.59,3234.246,3303.988,18814564864.0,270740078592.0
20150608,h000016,3333.833,3469.216,3308.296,3458.707,24825404160.0,350471168000.0
20150609,h000016,3494.823,3494.823,3376.024,3413.996,22044856064.0,340397076480.0
20150610,h000016,3362.807,3415.276,3338.684,3370.383,15529469184.0,246677082112.0
20150611,h000016,3368.999,3383.488,3313.59,3347.116,13807384832.0,226193698816.0
20150612,h000016,3364.443,3374.815,3319.2,3350.248,14526225408.0,225464246272.0
20150615,h000016,3359.707,3366.839,3254.619,3262.479,16732256000.0,249139892224.0
20150616,h000016,3233.147,3275.474,3149.083,3179.652,15596989696.0,215445606400.0
20150617,h000016,3198.143,3222.438,3144.488,3211.707,15957156352.0,207598399488.0
20150618,h000016,3183.229,3183.229,3067.485,3068.488,13734504192.0,182753386496.0
20150619,h000016,3030.224,3067.817,2900.791,2903.057,13178392576.0,175635865600.0
20150623,h000016,2907.075,3007.626,2822.47,3003.163,13561764352.0,181578407936.0
20150624,h000016,3009.769,3052.113,2962.646,3045.244,14158588160.0,192146956288.0
20150625,h000016,3069.4,3082.558,2929.107,2943.99,16015830784.0,220485922816.0
20150626,h000016,2875.122,2953.959,2678.769,2736.695,18335580416.0,239246446592.0
20150629,h000016,2802.771,2822.113,2530.83,2678.368,21201871360.0,268112920576.0
20150630,h000016,2678.635,2872.508,2628.004,2870.025,21959229952.0,275002232832.0
20150701,h000016,2823.944,2872.907,2721.476,2736.847,16995770112.0,218026246144.0
20150702,h000016,2767.986,2805.667,2611.863,2714.247,20904575488.0,245275791360.0
20150703,h000016,2674.557,2738.658,2511.165,2582.265,18436191744.0,212838563840.0
20150706,h000016,2807.754,2807.754,2649.558,2749.998,34483427840.0,383917334528.0
20150707,h000016,2682.5,2825.486,2612.115,2812.446,35031479808.0,428297506816.0
20150708,h000016,2596.712,2760.522,2546.462,2608.977,37745939968.0,407199236096.0
20150709,h000016,2575.343,2828.752,2493.644,2781.077,27117677056.0,304601931776.0
20150710,h000016,2749.12,2997.597,2717.712,2898.41,29625184256.0,361175453696.0
20150713,h000016,2855.7,2949.197,2805.913,2869.051,23334105600.0,289573740544.0
20150714,h000016,2821.971,2843.248,2717.031,2763.073,19436842496.0,234177777664.0
20150715,h000016,2725.924,2779.948,2665.95,2757.951,18594802688.0,211874750464.0
20150716,h000016,2754.829,2779.997,2708.715,2742.847,13524616192.0,151401566208.0
20150717,h000016,2756.866,2834.179,2723.739,2807.065,13024111104.0,160825184256.0
20150720,h000016,2798.56,2815.701,2766.943,2783.761,13086249472.0,166660026368.0
20150721,h000016,2757.66,2799.815,2743.155,2772.774,11582657792.0,152027267072.0
20150722,h000016,2757.284,2770.996,2721.354,2739.786,10665453056.0,140089843712.0
20150723,h000016,2741.424,2796.368,2736.375,2790.764,11358203904.0,151861837824.0
20150724,h000016,2794.054,2807.62,2735.299,2741.044,12392890880.0,163019755520.0
20150727,h000016,2698.798,2715.359,2491.118,2493.29,13664510464.0,158951325696.0
20150728,h000016,2427.028,2531.231,2400.866,2485.674,14033885440.0,164763021312.0
20150729,h000016,2496.895,2535.602,2459.082,2531.445,9307815424.0,112668844032.0
20150730,h000016,2525.084,2548.27,2459.924,2467.367,8694982656.0,108522360832.0
20150731,h000016,2452.047,2490.659,2432.494,2461.24,7472537344.0,88953040896.0
20150803,h000016,2433.242,2479.951,2419.85,2479.724,8807341056.0,96775630848.0
20150804,h000016,2476.158,2535.281,2462.73,2534.711,6603231744.0,79544152064.0
20150805,h000016,2529.133,2537.354,2485.598,2487.062,6288966912.0,79648362496.0
20150806,h000016,2452.528,2505.534,2446.958,2467.525,4780004864.0,60255514880.0
20150807,h000016,2489.805,2520.038,2479.246,2503.796,5756323840.0,73033097216.0
20150810,h000016,2527.615,2626.357,2517.947,2617.659,10962661376.0,135665864704.0
20150811,h000016,2612.948,2623.836,2578.648,2590.71,9958425600.0,126415896576.0
