open,high,low,close,volume,DIF,DEA,MACD,K,D,J,BIAS1,BIAS2,BIAS3,UPPER,MID,LOWER,PSY,PSYMA,CCI,ATR,BBI,PDI,MDI,ADX,ADXR,UP,DOWN,TRIX,TRMA,VR,EMV,MAEMV,DPO,MADPO,AR,BR,DFMA_DIF,DFMA_DMA,MTM,MTMMA,MASS,MA_MASS,ROC,MAROC,EMA1,EMA2,OBV,MFI,ASI,ASIT,XSII_TD1,XSII_TD2,XSII_TD3,XSII_TD4,sar_x,SarX
3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000.0,14.34,10.207,8.267,77.6804097993545,74.0089429093454,85.02334357937275,0.527,0.764,0.0,3758.814200778918,3697.040226169543,3635.2662515601683,58.333,45.833,119.25643716792804,33.11600341796875,3710.3987823486327,26.615647129958905,21.30973487604661,8.038673257098116,0.0,3756.1201171875,3633.39990234375,0.05162314550027692,0.02432419117200569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.580078125,29.510009765625,0.0,0.0,1.8720029386495594,0.8050086455246414,3707.0942745337434,3681.7972413705393,-832728.0,64.11624575187886,0.0,0.0,3793.7110268554693,3644.9380454101565,3996.6936178583323,3473.761742624531,3638.872783203125,3694.5571921875
3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000.0,17.185,11.603,11.165,84.00757684477503,77.34182088782194,97.33908875868121,0.863,1.166,0.0,3765.764548782612,3701.8665507357373,3637.9685526888625,66.667,51.389,129.78185445451922,33.47601318359375,3718.342033894857,29.88295130973298,18.08549068678164,10.701672742194043,0.0,3760.199951171875,3633.39990234375,0.05901446948380184,0.02724230350819285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.580078125,49.5833740234375,0.0,0.0,2.976843758741145,1.3545858868437222,3714.629012045379,3684.7099012524545,-514824.0,71.39915484655361,0.0,0.0,3804.8637033691402,3655.6533620605464,3997.0043969545377,3474.0318590352517,3643.5626765625,3698.4957577265623
3764.610107421875,3769.989990234375,3662.7099609375,3700.64990234375,5015000000.0,14.797,12.241,5.111,72.02630236741128,75.56998138101838,64.93894434019705,-0.672,-0.34,0.0,3783.311474351183,3702.747509507433,3622.183544663683,58.333,54.167,13.691638276812057,37.56201171875,3717.135929361979,25.93260253603146,25.236785796231704,9.591010739257031,0.0,3769.989990234375,3633.39990234375,0.06150935595484457,0.03024637381560482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02978515625,50.913330078125,0.0,0.0,0.16320446933635294,1.3905893236750018,3712.4783797835903,3685.3349993344664,-1016324.0,70.51432272706207,0.0,0.0,3806.63541796875,3657.3555976562498,3996.9183290543815,3473.9570523556768,3650.5609130390626,3767.8443896484373
3698.02001953125,3737.830078125,3695.070068359375,3726.860107421875,4591020000.0,14.848,12.763,4.171,67.94983946223763,73.02993407475813,57.78965023719664,-0.075,0.308,0.812,3785.32698699358,3704.382992852955,3623.43899871233,58.333,56.944,33.2067674430798,38.07601318359375,3718.5778991699217,20.495189114826967,25.657843282188715,8.67418279828913,0.0,3769.989990234375,3633.39990234375,0.06324791179717242,0.033136514016930255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.690185546875,55.060017903645836,0.0,0.0,0.694109864965628,1.5026276061696109,3714.690953266403,3686.9634349457374,-557222.0,70.53355143895342,0.0,0.0,3804.2057834472653,3655.021242919922,3996.867983521826,3473.9132940890636,3657.726657670781,3767.8443896484373
3712.199951171875,3783.0400390625,3705.340087890625,3748.139892578125,6064110000.0,16.417,13.494,5.846,68.9653341711871,71.67506744023446,63.54586763309237,0.438,0.822,1.29,3790.19753188308,3708.2995338362052,3626.4015357893304,58.333,58.333,109.11333210070208,40.9489990234375,3719.6863728841145,27.352509153186233,24.311770781170416,9.488491858939136,0.0,3783.0400390625,3633.39990234375,0.06628631418015567,0.03592894017471633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.659912109375,48.913330078125,0.0,0.0,0.6893230385121856,1.3337181420729625,3719.836943929745,3689.3625117156353,49189.0,71.4184012232229,0.0,0.0,3806.814416015625,3657.527576171875,3997.0226777935754,3474.047747988808,3666.7077242758687,3695.070068359375
3764.7099609375,3811.550048828125,3764.7099609375,3803.7900390625,5099160000.0,21.898,15.174,13.447,77.57233753862747,73.6408241396988,85.43536433648481,1.581,2.103,2.638,3806.5595895484817,3716.3995797828566,3626.2395700172315,66.667,61.111,210.3687946601089,42.63851318359375,3734.7148040771485,27.580919741146385,22.690951718027716,10.637300503611224,9.1687927345059,3811.550048828125,3633.39990234375,0.07516277960774465,0.03885272196095492,110.53568911571855,0.0,0.0,0.0,0.0,116.47778321847962,0.0,0.0,0.0,94.380126953125,54.820027669270836,0.0,0.0,2.5443434182084035,1.4899712480688792,3732.752804719399,3693.849865729238,559105.0,71.96974279848861,0.0,0.0,3819.3053444824222,3669.528664306641,3998.7301920458694,3475.5318491613625,3678.340955754532,3699.729267578125
3815.050048828125,3826.68994140625,3783.60009765625,3824.679931640625,4773040000.0,27.609,17.661,19.895,84.63963657898327,77.30709495279362,99.30471983136258,1.719,2.367,3.018,3819.4536647874156,3725.471682365541,3631.489699943666,75.0,63.889,192.13559197923425,42.2005126953125,3751.3280334472656,26.947508468439413,22.001350608510386,10.476225747893197,9.257449502495657,3826.68994140625,3633.39990234375,0.0887764728501192,0.04227595768988078,119.5299326973158,0.013913697481893583,0.0,0.0,0.0,104.12906131276397,115.71776817643247,0.0,0.0,129.760009765625,65.01668294270833,0.0,0.0,3.5118490389306687,1.763278931449064,3746.895439630357,3698.9804565492927,1036409.0,72.29316009026361,2599.9003014346376,0.0,3832.587270996094,3682.289730957031,4001.2022061851535,3477.6804221983107,3694.3260469233633,3707.3469080078125
3803.139892578125,3817.860107421875,3789.02001953125,3799.610107421875,4465430000.0,29.769,20.083,19.372,84.25505446083801,79.62308145547509,93.51900047156386,0.858,1.442,2.228,3830.9896214086043,3732.775656564854,3634.561691721104,75.0,65.278,139.40348111280204,42.31800537109375,3761.4158884684243,27.171860457753045,18.177024476220147,9.682981250088432,10.192326996141237,3826.68994140625,3633.39990234375,0.1015712903663187,0.046275918482637235,101.49028864228711,0.03195062234852133,0.0,0.0,0.0,102.46305775895823,109.78459145993537,0.0,0.0,112.35009765625,65.64501953125,0.0,0.0,3.0469806132112542,1.7749684071940823,3755.00538852136,3702.9267173678254,589866.0,75.41911498299126,2066.8239067100562,0.0,3851.564400878907,3700.522659667969,4002.5529463116823,3478.8544299718355,3710.2097142613097,3714.507490011719
3801.6201171875,3810.780029296875,3776.510009765625,3801.18994140625,4994950000.0,31.248,22.316,17.864,84.31981005255162,81.1886576545006,90.58211484865365,0.453,1.233,2.145,3836.39023859712,3738.812260081495,3641.23428156587,75.0,68.056,104.59458695963497,42.29649658203125,3769.4262552897135,28.964702274401564,13.087100946361724,15.749216655731937,12.670113697494484,3826.68994140625,3636.47998046875,0.11282047599487693,0.050877905880187965,120.80837755568605,0.16010003402210762,0.0,0.0,0.0,98.41796281654324,106.84184128963314,0.0,0.0,111.179931640625,83.1700439453125,0.0,0.0,3.012998104243265,2.249934013011901,3762.110704349805,3706.7801771340382,1089361.0,74.90002008968666,1975.7434338606467,0.0,3867.019928466797,3715.3720881347654,4003.717559528242,3479.866663889032,3724.1873415187024,3721.2384370953905
3802.22998046875,3820.9599609375,3791.5,3809.840087890625,4602510000.0,32.741,24.401,16.68,86.1213549468998,82.83289008530033,92.6982846700987,0.315,1.224,2.255,3842.2555609256683,3745.3476019412933,3648.4396429569183,75.0,70.833,103.25500704514828,41.18099365234375,3775.901060994466,30.32125770655544,12.924750439698544,20.589367171562703,14.631774984925917,3826.68994140625,3636.47998046875,0.12283763625160844,0.056162992910040024,119.86092043864609,0.1501572042995105,0.0,119.40457763671884,0.0,94.36856406970759,102.37592878784942,0.0,0.0,106.780029296875,96.68501790364583,0.0,0.0,2.883561908456464,2.6148426869270405,3769.4536864330084,3710.8217422617477,1549612.0,75.19429316586778,1510.6800549062143,0.0,3879.6414199218752,3727.498619140625,4005.0736148913415,3481.045291447614,3736.487653505208,3727.565527354042
3814.97998046875,3823.60009765625,3792.860107421875,3795.5400390625,5198480000.0,32.397,26.0,12.793,84.41551604462227,83.36043207174099,86.5256839903848,-0.269,0.71,1.731,3850.471540645297,3750.933552364047,3651.395564082797,66.667,72.222,80.60652978786796,40.32799072265625,3780.052142333984,28.256467364835423,12.779141031905842,25.894575088440913,17.691533473690026,3826.68994140625,3636.47998046875,0.12959896564630136,0.061812222220792065,118.96759455175467,0.13208793490582343,0.0,101.62502441406241,0.0,94.37323934422088,105.70778004503538,0.0,0.0,60.179931640625,102.4383544921875,0.0,0.0,1.611087817772966,2.7684701501371705,3773.46697145293,3714.1440284107966,1029764.0,67.07119595394741,1189.8393111835503,0.0,3880.850129882813,3728.6599287109375,4005.95008811968,3481.807085935796,3747.3119280533333,3733.5129921971743
3788.72998046875,3788.72998046875,3749.6201171875,3768.25,5369820000.0,29.581,26.716,5.729,74.81016225035046,80.51034213127748,63.40980248849641,-0.832,-0.105,0.887,3854.699430096489,3752.641471112114,3650.5835121277387,66.667,72.222,7.637699738531633,41.4889892578125,3777.523354085287,26.850493280581677,18.990906099806725,27.130929583621818,18.88411504361652,3826.68994140625,3636.47998046875,0.13079856405046333,0.06742181617151709,100.12433109783501,0.08045878350820139,0.0,69.98198242187482,0.0,83.51751414072382,96.33849399721225,0.0,0.0,41.2099609375,93.57666015625,0.0,0.0,1.105702125697205,2.528696601385304,3772.6643604601713,3716.2658312182166,492782.0,60.43141457575234,268.0988000346606,0.0,3871.42533984375,3719.60473828125,4006.102527366456,3481.939579860564,3756.8372896556834,3739.103609149719
3781.8798828125,3804.530029296875,3780.3701171875,3798.909912109375,5014440000.0,29.483,27.269,4.427,75.57593763240573,78.86554063165357,68.99673163391003,0.088,0.559,1.554,3844.4957997871998,3756.637840802825,3668.77988181845,66.667,70.833,52.54522341995776,42.10548095703125,3777.887251790364,23.586000828147085,19.02615635556406,27.230273001862116,18.853249374877656,3826.68994140625,3636.47998046875,0.13108426326542172,0.07277397362959447,119.47145605722092,0.059084001654672376,0.0,98.94539794921866,0.0,94.24593650627129,109.49153346596512,0.0,0.0,66.869873046875,83.094970703125,0.0,0.0,1.7917780181070329,2.242018097914698,3776.7021376369717,3719.5067755668897,994226.0,61.37369273829129,795.7528856203422,0.0,3870.2329409179692,3718.4591000976566,4006.807940891204,3482.5526962886165,3826.68994140625,3744.358789085111
